"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Content/Items/Weapons.d:190","Ten mistrzowsko wykonany długi łuk jest zarówno symbolem przywództwa Diego, jak i orężem.","Цей майстерно виготовлений довгий лук є настільки ж символом лідерства Дієґо. як і зброя.","","False","ItRw_Bow_Diego_description","",""
"Content/Items/Weapons.d:191","Ten mistrzowsko wykonany długi łuk jest zarówno","Цей майстерно виготовлений довгий лук","","False","ItRw_Bow_Diego_description_1","",""
"Content/Items/Weapons.d:192","symbolem przywództwa Diego, jak i orężem.","є настільки ж символом лідерства Дієґо. як і зброя.","","False","ItRw_Bow_Diego_description_2","",""
"Content/Items/Weapons.d:226","Miecz Świstaka","Меч Вістлера","","False","Whistlers_Schwert.name","",""
"Content/Items/Weapons.d:259","Kostur Światła","Посох світла","","False","Stab_des_Lichts.name","",""
"Content/Items/Weapons.d:289","Miecz Kaloma","Меч Калома","","False","Kaloms_Schwert.name","",""
"Content/Items/Weapons.d:319","Negocjator Lestera","Зведенник Лестера","","False","Streitschlichter.name","",""
"Content/Items/Weapons.d:349","Czerwony Wiatr","Червоний вітер","","False","Roter_Wind.name","",""
"Content/Items/Weapons.d:379","Pałka Namiba","Палиця Наміба","","False","Namibs_Keule.name","",""
"Content/Items/Weapons.d:409","Pałka Oruna","Палиця Оруна","","False","Oruns_Keule.name","",""
"Content/Items/Weapons.d:439","Pałka Fortuno","Палиця Фортуно","","False","Fortunos_Keule.name","",""
"Content/Items/Weapons.d:473","Topór Lee","Сокира Лі","","False","Lees_Axt.name","",""
"Content/Items/Weapons.d:502","Topór Orika","Сокира Оріка","","False","Oriks_Axt.name","",""
"Content/Items/Weapons.d:532","Topór Torlofa","Сокира Торлофа","","False","Torlofs_Axt.name","",""
"Content/Items/Weapons.d:562","Siekacz Corda","Сікач Корда","","False","Cords_Spalter.name","",""
"Content/Items/Weapons.d:593","Zemsta Gorna","Помста Ґорна","","False","Gorns_Rache.name","",""
"Content/Items/Weapons.d:623","Topór Laresa","Сокира Лареса","","False","Lares_Axt.name","",""
"Content/Items/Weapons.d:654","Łuk Wilka","Лук Вовка","","False","Wolfs_Bogen.name","",""
"Content/Items/Weapons.d:683","Topór Silasa","Сокира Сіласа","","False","Silas_Axt.name","",""
"Content/Items/Weapons.d:713","Berło","Берло","","False","Heerscherstab.name","",""
"Content/Items/NyrasPrologueDemake/Food.d:9","Ziemniak","Картопля","","False","ItFo_Potato","",""
"Content/Items/NyrasPrologueDemake/Food.d:10","Bulwy, stanowiące podstawowy posiłek we wszystkich","Основна їжа в усіх таборах, ці бульби","","False","ItFo_Potato_description_1","",""
"Content/Items/NyrasPrologueDemake/Food.d:11","obozach, zapewniają siłę górnikom z Kolonii.","підтримують робочу силу в колонії.","","False","ItFo_Potato_description_2","",""
"Content/Items/NyrasPrologueDemake/Food.d:34","Gruszka","Грушка","","False","ItFo_Pear","",""
"Content/Items/NyrasPrologueDemake/Food.d:35","Słodkie owoce spoza bariery – smak domu","Солодкий на вигляд фрукт, нагадує смак дому.","","False","ItFo_Pear_description","",""
"Content/Items/NyrasPrologueDemake/MISC.d:3","Siekiera","Бартка","","False","ItMw_1h_Misc_Axe.name","",""
"Content/Items/NyrasPrologueDemake/Written.d:1","Enigmatyczny obrazek o nieznanym przeznaczeniu, prawdopodobnie narysowany przez Jorika","Таємничий малюнок, намальований імовірно Йоріком, з незрозумілим призначенням.","","False","ItWr_Scroll_Mysteriousnote_Description","",""
"Content/Items/NyrasPrologueDemake/Written.d:2","Tajemnicza notatka","Таємнича записка","","False","ItWr_Scroll_Mysteriousnote","",""
"Content/Items/NyrasPrologueDemake/Written.d:2","Enigmatyczny obrazek o nieznanym przeznaczeniu,","Таємничий малюнок, намальований імовірно Йоріком,","","False","ItWr_Scroll_Mysteriousnote_Description_1","",""
"Content/Items/NyrasPrologueDemake/Written.d:3","prawdopodobnie narysowany przez Jorika","з незрозумілим призначенням.","","False","ItWr_Scroll_Mysteriousnote_Description_2","",""
"Content/Items/Food.d:273","Nadwyżki napędzają handel i kształtują relacje z innymi obozami.","та формує відносини з іншими таборами.","","False","ItFo_Rice_description_3","",""
"Content/Items/Food.d:468","symbolizując zaradność obozu.","уособлюючи винахідливість табору.","","False","ItFo_Potion_Booze_description_3","",""
"Content/Items/MISC.d:700","Często jedyny luksus w skromnym dobytku Kopacza.","Часто це була єдина розкіш у мізерних статках копача.","","False","ItMi_Stuff_Cup_01_description_2","",""
"Content/Items/MISC.d:700","Widział wiele toastów.","Він бачив багато тостів.","","False","ItMi_Stuff_Cup_01_description_1","",""
